MES;DIA;HORA;PROVINCIA;CANTÓN;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
ABRIL;MARTES;01:00 A 01:59;BOLÍVAR;SAN MIGUEL;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;01:00 A 01:59;MANABÍ;JIPIJAPA;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;01:00 A 01:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ABRIL;MARTES;01:00 A 01:59;GUAYAS;DURAN;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;05:00 A 05:59;LOJA;LOJA;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ABRIL;MARTES;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ABRIL;MARTES;06:00 A 06:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ABRIL;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;MARTES;07:00 A 07:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;07:00 A 07:59;CHIMBORAZO;COLTA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;07:00 A 07:59;MANABÍ;MONTECRISTI;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;08:00 A 08:59;PICHINCHA;QUITO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ABRIL;MARTES;09:00 A 09:59;EL ORO;MACHALA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;DAÑOS MECÁNICOS
ABRIL;MARTES;09:00 A 09:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ABRIL;MARTES;09:00 A 09:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;09:00 A 09:59;TUNGURAHUA;AMBATO;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ABRIL;MARTES;09:00 A 09:59;MANABÍ;MANTA;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
ABRIL;MARTES;11:00 A 11:59;EL ORO;HUAQUILLAS;URBANA;0;1;1;CAÍDA DE PASAJEROS;OTRAS CAUSAS
ABRIL;MARTES;11:00 A 11:59;MANABÍ;MANTA;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;11:00 A 11:59;GUAYAS;EL EMPALME;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;12:00 A 12:59;GUAYAS;MILAGRO;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;13:00 A 13:59;PICHINCHA;QUITO;URBANA;0;2;2;CHOQUES;FACTORES CLIMÁTICOS
ABRIL;MARTES;15:00 A 15:59;EL ORO;MACHALA;URBANA;0;2;2;CHOQUES;EXCESO VELOCIDAD
ABRIL;MARTES;15:00 A 15:59;GUAYAS;GUAYAQUIL;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;15:00 A 15:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ABRIL;MARTES;15:00 A 15:59;GUAYAS;PLAYAS;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ABRIL;MARTES;16:00 A 16:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ABRIL;MARTES;16:00 A 16:59;MANABÍ;MANTA;URBANA;0;1;1;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;16:00 A 16:59;GUAYAS;NOBOL;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;16:00 A 16:59;GUAYAS;DURAN;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;16:00 A 16:59;PICHINCHA;QUITO;RURAL;0;0;0;CHOQUES;FACTORES CLIMÁTICOS
ABRIL;MARTES;16:00 A 16:59;AZUAY;CUENCA;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;18:00 A 18:59;LOS RÍOS;MONTALVO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;19:00 A 19:59;GUAYAS;DAULE;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ABRIL;MARTES;19:00 A 19:59;CHIMBORAZO;RIOBAMBA;URBANA;0;0;0;ATROPELLOS;EXCESO VELOCIDAD
ABRIL;MARTES;19:00 A 19:59;AZUAY;CUENCA;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;19:00 A 19:59;PICHINCHA;QUITO;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;MARTES;19:00 A 19:59;GUAYAS;MILAGRO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;20:00 A 20:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;20:00 A 20:59;PICHINCHA;QUITO;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;20:00 A 20:59;LOJA;LOJA;URBANA;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;21:00 A 21:59;EL ORO;MACHALA;URBANA;0;0;0;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;MARTES;21:00 A 21:59;CHIMBORAZO;GUANO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
ABRIL;MARTES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ABRIL;MARTES;22:00 A 22:59;GUAYAS;EL TRIUNFO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MARTES;22:00 A 22:59;MANABÍ;MANTA;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;MARTES;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MARTES;23:00 A 23:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;FACTORES CLIMÁTICOS
ABRIL;MARTES;23:00 A 23:59;MANABÍ;PORTOVIEJO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;00:00 A 00:59;CHIMBORAZO;ALAUSI;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;02:00 A 02:59;LOS RÍOS;QUEVEDO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;04:00 A 04:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;04:00 A 04:59;CAÑAR;LA TRONCAL;RURAL;3;3;6;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;06:00 A 06:59;AZUAY;CUENCA;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;06:00 A 06:59;LOS RÍOS;BABAHOYO;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;MIÉRCOLES;08:00 A 08:59;SANTA ELENA;SALINAS;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;08:00 A 08:59;AZUAY;CUENCA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;08:00 A 08:59;PICHINCHA;QUITO;RURAL;0;0;0;CHOQUES;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;09:00 A 09:59;AZUAY;CUENCA;URBANA;1;0;1;PÉRDIDA DE PISTA;OTRAS CAUSAS
ABRIL;MIÉRCOLES;09:00 A 09:59;AZUAY;CUENCA;RURAL;0;5;5;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;10:00 A 10:59;LOS RÍOS;QUEVEDO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;10:00 A 10:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;10:00 A 10:59;CHIMBORAZO;CHAMBO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;11:00 A 11:59;PICHINCHA;QUITO;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;MIÉRCOLES;11:00 A 11:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;11:00 A 11:59;EL ORO;EL GUABO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;12:00 A 12:59;CAÑAR;EL TAMBO;RURAL;1;0;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;12:00 A 12:59;CHIMBORAZO;CHAMBO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;12:00 A 12:59;AZUAY;CUENCA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;13:00 A 13:59;EL ORO;MACHALA;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;13:00 A 13:59;AZUAY;PAUTE;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;13:00 A 13:59;IMBABURA;ANTONIO ANTE;URBANA;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;13:00 A 13:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;FACTORES CLIMÁTICOS
ABRIL;MIÉRCOLES;13:00 A 13:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;2;2;PÉRDIDA DE PISTA;MAL ESTADO DE LA VÍA
ABRIL;MIÉRCOLES;13:00 A 13:59;LOS RÍOS;QUEVEDO;URBANA;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;MIÉRCOLES;16:00 A 16:59;GUAYAS;SAMBORONDON;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;17:00 A 17:59;IMBABURA;SAN MIGUEL DE URCUQUI;RURAL;0;0;0;ROZAMIENTOS;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;17:00 A 17:59;MANABÍ;MANTA;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;17:00 A 17:59;GUAYAS;PLAYAS;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;18:00 A 18:59;PICHINCHA;QUITO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;19:00 A 19:59;ZAMORA CHINCHIPE;ZAMORA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;19:00 A 19:59;GUAYAS;GUAYAQUIL;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;19:00 A 19:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;19:00 A 19:59;GUAYAS;NARANJAL;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;20:00 A 20:59;GUAYAS;BALZAR;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;20:00 A 20:59;MANABÍ;MANTA;URBANA;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;20:00 A 20:59;GUAYAS;DAULE;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;21:00 A 21:59;MANABÍ;ROCAFUERTE;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;MIÉRCOLES;21:00 A 21:59;MANABÍ;MANTA;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;22:00 A 22:59;LOJA;LOJA;URBANA;0;0;0;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;MIÉRCOLES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ABRIL;MIÉRCOLES;22:00 A 22:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;MIÉRCOLES;23:00 A 23:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;FACTORES CLIMÁTICOS
ABRIL;JUEVES;00:00 A 00:59;GUAYAS;EL TRIUNFO;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ABRIL;JUEVES;00:00 A 00:59;MANABÍ;PORTOVIEJO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;00:00 A 00:59;SANTA ELENA;LA LIBERTAD;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;02:00 A 02:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ABRIL;JUEVES;02:00 A 02:59;MANABÍ;ROCAFUERTE;RURAL;0;3;3;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;03:00 A 03:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ABRIL;JUEVES;04:00 A 04:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;04:00 A 04:59;CHIMBORAZO;RIOBAMBA;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;05:00 A 05:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;FACTORES CLIMÁTICOS
ABRIL;JUEVES;06:00 A 06:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;06:00 A 06:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;06:00 A 06:59;COTOPAXI;LATACUNGA;RURAL;0;7;7;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;07:00 A 07:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;08:00 A 08:59;BOLÍVAR;SAN MIGUEL;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;08:00 A 08:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;08:00 A 08:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ABRIL;JUEVES;10:00 A 10:59;EL ORO;EL GUABO;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;10:00 A 10:59;PICHINCHA;QUITO;RURAL;0;0;0;ROZAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;JUEVES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;10:00 A 10:59;GUAYAS;CORONEL MARCELINO MARIDUEÑA;URBANA;0;1;1;OTROS;OTRAS CAUSAS
ABRIL;JUEVES;12:00 A 12:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;JUEVES;12:00 A 12:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;1;1;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;12:00 A 12:59;GUAYAS;PLAYAS;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;12:00 A 12:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;12:00 A 12:59;PICHINCHA;QUITO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;JUEVES;13:00 A 13:59;ESMERALDAS;ESMERALDAS;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ABRIL;JUEVES;14:00 A 14:59;PICHINCHA;QUITO;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ABRIL;JUEVES;15:00 A 15:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;15:00 A 15:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;JUEVES;15:00 A 15:59;EL ORO;MACHALA;URBANA;0;1;1;ESTRELLAMIENTOS;IMPRUDENCIA  DEL PEATÓN
ABRIL;JUEVES;15:00 A 15:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ABRIL;JUEVES;16:00 A 16:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;17:00 A 17:59;SANTA ELENA;SANTA ELENA;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;JUEVES;17:00 A 17:59;LOJA;LOJA;URBANA;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;18:00 A 18:59;GUAYAS;GUAYAQUIL;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;19:00 A 19:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;19:00 A 19:59;EL ORO;EL GUABO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;19:00 A 19:59;EL ORO;MACHALA;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ABRIL;JUEVES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ABRIL;JUEVES;21:00 A 21:59;LOS RÍOS;MONTALVO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;JUEVES;22:00 A 22:59;LOJA;LOJA;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ABRIL;JUEVES;23:00 A 23:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;VIERNES;00:00 A 00:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ABRIL;VIERNES;01:00 A 01:59;GUAYAS;DURAN;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;VIERNES;01:00 A 01:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ABRIL;VIERNES;01:00 A 01:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ABRIL;VIERNES;01:00 A 01:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ABRIL;VIERNES;02:00 A 02:59;GUAYAS;GUAYAQUIL;URBANA;1;1;2;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ABRIL;VIERNES;03:00 A 03:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ABRIL;VIERNES;03:00 A 03:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ABRIL;VIERNES;06:00 A 06:59;GUAYAS;NARANJAL;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
