PROVINCIA;CANTÓN;MES;DIA;HORA;CLASE;CAUSA;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS
TUNGURAHUA;AMBATO;ENERO;LUNES;21:00 A 21:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;LUNES;21:00 A 21:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
MANABÍ;SUCRE;ENERO;LUNES;22:00 A 22:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
MANABÍ;PORTOVIEJO;ENERO;MARTES;00:00 A 00:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;1;1
MANABÍ;PORTOVIEJO;ENERO;MARTES;00:00 A 00:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
SANTA ELENA;SALINAS;ENERO;MARTES;01:00 A 01:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
EL ORO;PIÑAS;ENERO;MARTES;05:00 A 05:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
PICHINCHA;QUITO;ENERO;MARTES;07:00 A 07:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;2;2
TUNGURAHUA;AMBATO;ENERO;MARTES;07:00 A 07:59;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;URBANA;0;0;0
GUAYAS;DAULE;ENERO;MARTES;07:00 A 07:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;2;2
LOJA;LOJA;ENERO;MARTES;08:00 A 08:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;PEDRO MONCAYO;ENERO;MARTES;09:00 A 09:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MARTES;10:00 A 10:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
MANABÍ;PORTOVIEJO;ENERO;MARTES;10:00 A 10:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
PICHINCHA;QUITO;ENERO;MARTES;11:00 A 11:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MARTES;12:00 A 12:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;1;1
PICHINCHA;QUITO;ENERO;MARTES;12:00 A 12:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MARTES;13:00 A 13:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
LOS RÍOS;QUEVEDO;ENERO;MARTES;13:00 A 13:59;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
AZUAY;SANTA ISABEL;ENERO;MARTES;13:00 A 13:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;2;2
LOJA;LOJA;ENERO;MARTES;15:00 A 15:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
AZUAY;CUENCA;ENERO;MARTES;15:00 A 15:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
LOJA;LOJA;ENERO;MARTES;15:00 A 15:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;MARTES;16:00 A 16:59;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
IMBABURA;COTACACHI;ENERO;MARTES;16:00 A 16:59;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;1;0;1
SANTA ELENA;SANTA ELENA;ENERO;MARTES;16:00 A 16:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
AZUAY;CUENCA;ENERO;MARTES;16:00 A 16:59;CHOQUES;EMBRIAGUEZ O DROGA;RURAL;0;2;2
GUAYAS;NARANJITO;ENERO;MARTES;17:00 A 17:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
GUAYAS;GUAYAQUIL;ENERO;MARTES;17:00 A 17:59;CHOQUES;OTRAS CAUSAS;URBANA;0;2;2
GUAYAS;GUAYAQUIL;ENERO;MARTES;17:00 A 17:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;DURAN;ENERO;MARTES;18:00 A 18:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
PICHINCHA;QUITO;ENERO;MARTES;18:00 A 18:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MARTES;18:00 A 18:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;3;3
LOS RÍOS;BUENA FE;ENERO;MARTES;18:00 A 18:59;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
LOS RÍOS;QUEVEDO;ENERO;MARTES;18:00 A 18:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;4;4
GUAYAS;GUAYAQUIL;ENERO;MARTES;19:00 A 19:59;ATROPELLOS;OTRAS CAUSAS;URBANA;1;0;1
SANTA ELENA;LA LIBERTAD;ENERO;MARTES;20:00 A 20:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
EL ORO;MACHALA;ENERO;MARTES;20:00 A 20:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MARTES;20:00 A 20:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
GUAYAS;GUAYAQUIL;ENERO;MARTES;21:00 A 21:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;5;5
PICHINCHA;QUITO;ENERO;MARTES;21:00 A 21:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
GUAYAS;GUAYAQUIL;ENERO;MARTES;22:00 A 22:59;ROZAMIENTOS;MAL ESTADO DE LA VÍA;URBANA;0;1;1
GUAYAS;SAN JACINTO DE YAGUACHI;ENERO;MARTES;22:00 A 22:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;ENERO;MARTES;23:00 A 23:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;1;0;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;ENERO;MIÉRCOLES;01:00 A 01:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;2;0;2
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;ENERO;MIÉRCOLES;03:00 A 03:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;1;1
EL ORO;MACHALA;ENERO;MIÉRCOLES;03:00 A 03:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;DAULE;ENERO;MIÉRCOLES;06:00 A 06:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;GUAYAQUIL;ENERO;MIÉRCOLES;06:00 A 06:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
CHIMBORAZO;GUANO;ENERO;MIÉRCOLES;06:00 A 06:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
AZUAY;CUENCA;ENERO;MIÉRCOLES;06:00 A 06:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MIÉRCOLES;07:00 A 07:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MIÉRCOLES;07:00 A 07:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;SAN JACINTO DE YAGUACHI;ENERO;MIÉRCOLES;07:00 A 07:59;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
MANABÍ;MANTA;ENERO;MIÉRCOLES;08:00 A 08:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
LOS RÍOS;MONTALVO;ENERO;MIÉRCOLES;08:00 A 08:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
GUAYAS;SANTA LUCIA;ENERO;MIÉRCOLES;09:00 A 09:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
PICHINCHA;QUITO;ENERO;MIÉRCOLES;09:00 A 09:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;0;0
MANABÍ;PORTOVIEJO;ENERO;MIÉRCOLES;09:00 A 09:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
SANTA ELENA;LA LIBERTAD;ENERO;MIÉRCOLES;10:00 A 10:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;4;4
PICHINCHA;QUITO;ENERO;MIÉRCOLES;10:00 A 10:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MIÉRCOLES;11:00 A 11:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
PICHINCHA;MEJIA;ENERO;MIÉRCOLES;11:00 A 11:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;PALESTINA;ENERO;MIÉRCOLES;11:00 A 11:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;1;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;ENERO;MIÉRCOLES;11:00 A 11:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
LOS RÍOS;VALENCIA;ENERO;MIÉRCOLES;12:00 A 12:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
LOS RÍOS;BABAHOYO;ENERO;MIÉRCOLES;12:00 A 12:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;ENERO;MIÉRCOLES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
LOJA;LOJA;ENERO;MIÉRCOLES;13:00 A 13:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
GUAYAS;GUAYAQUIL;ENERO;MIÉRCOLES;13:00 A 13:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MIÉRCOLES;13:00 A 13:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;MIÉRCOLES;14:00 A 14:59;ESTRELLAMIENTOS;OTRAS CAUSAS;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;MIÉRCOLES;14:00 A 14:59;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;0;0
PICHINCHA;QUITO;ENERO;MIÉRCOLES;15:00 A 15:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;1;1
TUNGURAHUA;AMBATO;ENERO;MIÉRCOLES;15:00 A 15:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;0;0
LOS RÍOS;QUEVEDO;ENERO;MIÉRCOLES;15:00 A 15:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
COTOPAXI;LATACUNGA;ENERO;MIÉRCOLES;15:00 A 15:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
ESMERALDAS;ESMERALDAS;ENERO;MIÉRCOLES;16:00 A 16:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
GUAYAS;GUAYAQUIL;ENERO;MIÉRCOLES;16:00 A 16:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
AZUAY;CUENCA;ENERO;MIÉRCOLES;16:00 A 16:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
SUCUMBÍOS;LAGO AGRIO;ENERO;MIÉRCOLES;17:00 A 17:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;RURAL;1;0;1
GUAYAS;GUAYAQUIL;ENERO;MIÉRCOLES;18:00 A 18:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
LOS RÍOS;QUEVEDO;ENERO;MIÉRCOLES;18:00 A 18:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
MANABÍ;MANTA;ENERO;MIÉRCOLES;20:00 A 20:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
MANABÍ;MANTA;ENERO;MIÉRCOLES;20:00 A 20:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;MIÉRCOLES;21:00 A 21:59;OTROS;EMBRIAGUEZ O DROGA;RURAL;0;2;2
LOS RÍOS;QUEVEDO;ENERO;JUEVES;01:00 A 01:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;1;0;1
EL ORO;PIÑAS;ENERO;JUEVES;04:00 A 04:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
MANABÍ;PORTOVIEJO;ENERO;JUEVES;04:00 A 04:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;DAULE;ENERO;JUEVES;06:00 A 06:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;2;2
LOJA;LOJA;ENERO;JUEVES;06:00 A 06:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
IMBABURA;IBARRA;ENERO;JUEVES;06:00 A 06:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;ENERO;JUEVES;07:00 A 07:59;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;JUEVES;07:00 A 07:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
GUAYAS;GUAYAQUIL;ENERO;JUEVES;07:00 A 07:59;OTROS;OTRAS CAUSAS;URBANA;0;0;0
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;ENERO;JUEVES;08:00 A 08:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;JUEVES;08:00 A 08:59;PÉRDIDA DE PISTA;MAL ESTADO DE LA VÍA;URBANA;0;1;1
PICHINCHA;QUITO;ENERO;JUEVES;08:00 A 08:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;JUEVES;09:00 A 09:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;1;1;2
GUAYAS;DAULE;ENERO;JUEVES;09:00 A 09:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;JUEVES;09:00 A 09:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;3;3
AZUAY;CUENCA;ENERO;JUEVES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
LOJA;LOJA;ENERO;JUEVES;12:00 A 12:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;JUEVES;14:00 A 14:59;ATROPELLOS;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;JUEVES;16:00 A 16:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
CHIMBORAZO;RIOBAMBA;ENERO;JUEVES;16:00 A 16:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;GUAYAQUIL;ENERO;JUEVES;16:00 A 16:59;ATROPELLOS;MAL ESTADO DE LA VÍA;URBANA;1;0;1
PICHINCHA;QUITO;ENERO;JUEVES;16:00 A 16:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;JUEVES;16:00 A 16:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;JUEVES;17:00 A 17:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;JUEVES;17:00 A 17:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
MANABÍ;PORTOVIEJO;ENERO;JUEVES;18:00 A 18:59;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;SAMBORONDON;ENERO;JUEVES;19:00 A 19:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
PICHINCHA;QUITO;ENERO;JUEVES;19:00 A 19:59;ROZAMIENTOS;EMBRIAGUEZ O DROGA;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;JUEVES;19:00 A 19:59;OTROS;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;JUEVES;19:00 A 19:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;1;1
ESMERALDAS;ELOY ALFARO;ENERO;JUEVES;19:00 A 19:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;2;2
GUAYAS;SAN JACINTO DE YAGUACHI;ENERO;JUEVES;22:00 A 22:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;DAULE;ENERO;JUEVES;23:00 A 23:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;2;2
LOJA;LOJA;ENERO;VIERNES;00:00 A 00:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
TUNGURAHUA;AMBATO;ENERO;VIERNES;02:00 A 02:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
CHIMBORAZO;ALAUSI;ENERO;VIERNES;02:00 A 02:59;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
IMBABURA;IBARRA;ENERO;VIERNES;03:00 A 03:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;ISIDRO AYORA;ENERO;VIERNES;04:00 A 04:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
GUAYAS;GUAYAQUIL;ENERO;VIERNES;07:00 A 07:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;VIERNES;07:00 A 07:59;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;1;1
GUAYAS;PALESTINA;ENERO;VIERNES;08:00 A 08:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;GUAYAQUIL;ENERO;VIERNES;08:00 A 08:59;ESTRELLAMIENTOS;DAÑOS MECÁNICOS;URBANA;0;1;1
LOS RÍOS;QUEVEDO;ENERO;VIERNES;09:00 A 09:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;3;3
GUAYAS;GUAYAQUIL;ENERO;VIERNES;09:00 A 09:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;VIERNES;09:00 A 09:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
MANABÍ;PAJAN;ENERO;VIERNES;10:00 A 10:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;12;12
GUAYAS;GUAYAQUIL;ENERO;VIERNES;11:00 A 11:59;ESTRELLAMIENTOS;DAÑOS MECÁNICOS;URBANA;0;0;0
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;ENERO;VIERNES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;GUAYAQUIL;ENERO;VIERNES;14:00 A 14:59;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
PICHINCHA;QUITO;ENERO;VIERNES;14:00 A 14:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;RURAL;0;0;0
LOS RÍOS;BABAHOYO;ENERO;VIERNES;14:00 A 14:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;SAN JACINTO DE YAGUACHI;ENERO;VIERNES;15:00 A 15:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
PICHINCHA;QUITO;ENERO;VIERNES;15:00 A 15:59;OTROS;OTRAS CAUSAS;URBANA;0;2;2
PICHINCHA;QUITO;ENERO;VIERNES;15:00 A 15:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
PICHINCHA;QUITO;ENERO;VIERNES;16:00 A 16:59;ATROPELLOS;EMBRIAGUEZ O DROGA;URBANA;0;1;1
EL ORO;MACHALA;ENERO;VIERNES;16:00 A 16:59;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
AZUAY;CUENCA;ENERO;VIERNES;17:00 A 17:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;VIERNES;19:00 A 19:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;0;0
CHIMBORAZO;RIOBAMBA;ENERO;VIERNES;19:00 A 19:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;MILAGRO;ENERO;VIERNES;20:00 A 20:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
PICHINCHA;QUITO;ENERO;VIERNES;20:00 A 20:59;ATROPELLOS;EMBRIAGUEZ O DROGA;RURAL;0;1;1
EL ORO;MACHALA;ENERO;VIERNES;20:00 A 20:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
LOS RÍOS;BUENA FE;ENERO;VIERNES;20:00 A 20:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
EL ORO;MACHALA;ENERO;VIERNES;20:00 A 20:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
ESMERALDAS;ESMERALDAS;ENERO;VIERNES;20:00 A 20:59;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;GUAYAQUIL;ENERO;VIERNES;20:00 A 20:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
PICHINCHA;QUITO;ENERO;VIERNES;21:00 A 21:59;ATROPELLOS;EXCESO VELOCIDAD;RURAL;1;0;1
GUAYAS;DAULE;ENERO;VIERNES;21:00 A 21:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
PICHINCHA;QUITO;ENERO;VIERNES;22:00 A 22:59;ATROPELLOS;EMBRIAGUEZ O DROGA;URBANA;0;1;1
GUAYAS;GUAYAQUIL;ENERO;VIERNES;22:00 A 22:59;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;URBANA;0;2;2
GUAYAS;GUAYAQUIL;ENERO;VIERNES;22:00 A 22:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
GUAYAS;GUAYAQUIL;ENERO;VIERNES;22:00 A 22:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;PLAYAS;ENERO;VIERNES;23:00 A 23:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
EL ORO;MACHALA;ENERO;VIERNES;23:00 A 23:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;MILAGRO;ENERO;SÁBADO;00:00 A 00:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;ENERO;SÁBADO;00:00 A 00:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;2;2
PICHINCHA;QUITO;ENERO;SÁBADO;00:00 A 00:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;2;2
AZUAY;CUENCA;ENERO;SÁBADO;02:00 A 02:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;1;0;1
SANTA ELENA;SANTA ELENA;ENERO;SÁBADO;02:00 A 02:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;5;5
PICHINCHA;QUITO;ENERO;SÁBADO;03:00 A 03:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
MANABÍ;EL CARMEN;ENERO;SÁBADO;03:00 A 03:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
